,date,year,month_of_year,month,city,country,max_temp_c,min_temp_c,avg_temp_c,lat,lon,timezone_id
812,2023-07-09,2023,July     ,7,Wellington,New Zealand,12.3,10.9,11.5,-41.3,174.78,Pacific/Auckland
813,2023-07-25,2023,July     ,7,Wellington,New Zealand,14.0,9.1,10.9,-41.3,174.78,Pacific/Auckland
814,2023-07-18,2023,July     ,7,Wellington,New Zealand,15.5,11.1,13.1,-41.3,174.78,Pacific/Auckland
815,2023-07-12,2023,July     ,7,Wellington,New Zealand,13.9,7.3,10.5,-41.3,174.78,Pacific/Auckland
816,2023-07-08,2023,July     ,7,Wellington,New Zealand,12.2,9.0,10.4,-41.3,174.78,Pacific/Auckland
817,2023-07-21,2023,July     ,7,Wellington,New Zealand,11.7,9.3,10.3,-41.3,174.78,Pacific/Auckland
818,2023-07-04,2023,July     ,7,Wellington,New Zealand,15.6,9.0,11.4,-41.3,174.78,Pacific/Auckland
819,2023-07-19,2023,July     ,7,Wellington,New Zealand,14.7,11.4,12.8,-41.3,174.78,Pacific/Auckland
820,2023-07-03,2023,July     ,7,Wellington,New Zealand,12.9,6.8,10.0,-41.3,174.78,Pacific/Auckland
821,2023-07-01,2023,July     ,7,Wellington,New Zealand,13.1,7.9,10.8,-41.3,174.78,Pacific/Auckland
822,2023-07-31,2023,July     ,7,Wellington,New Zealand,14.7,9.4,12.1,-41.3,174.78,Pacific/Auckland
823,2023-07-14,2023,July     ,7,Wellington,New Zealand,15.6,9.6,13.0,-41.3,174.78,Pacific/Auckland
824,2023-07-27,2023,July     ,7,Wellington,New Zealand,12.3,6.9,9.6,-41.3,174.78,Pacific/Auckland
825,2023-07-17,2023,July     ,7,Wellington,New Zealand,13.9,8.8,11.3,-41.3,174.78,Pacific/Auckland
826,2023-07-20,2023,July     ,7,Wellington,New Zealand,12.6,10.5,11.9,-41.3,174.78,Pacific/Auckland
827,2023-07-24,2023,July     ,7,Wellington,New Zealand,11.5,10.0,10.8,-41.3,174.78,Pacific/Auckland
828,2023-07-26,2023,July     ,7,Wellington,New Zealand,10.2,6.9,8.5,-41.3,174.78,Pacific/Auckland
829,2023-07-28,2023,July     ,7,Wellington,New Zealand,11.0,7.2,9.1,-41.3,174.78,Pacific/Auckland
830,2023-07-30,2023,July     ,7,Wellington,New Zealand,13.4,6.8,9.7,-41.3,174.78,Pacific/Auckland
831,2023-07-15,2023,July     ,7,Wellington,New Zealand,14.6,9.8,12.2,-41.3,174.78,Pacific/Auckland
832,2023-07-02,2023,July     ,7,Wellington,New Zealand,11.1,6.9,9.1,-41.3,174.78,Pacific/Auckland
833,2023-07-10,2023,July     ,7,Wellington,New Zealand,12.3,10.4,11.1,-41.3,174.78,Pacific/Auckland
834,2023-07-11,2023,July     ,7,Wellington,New Zealand,11.9,9.0,10.7,-41.3,174.78,Pacific/Auckland
835,2023-08-19,2023,August   ,8,Wellington,New Zealand,11.5,9.3,10.4,-41.3,174.78,Pacific/Auckland
836,2023-08-16,2023,August   ,8,Wellington,New Zealand,10.6,8.9,9.7,-41.3,174.78,Pacific/Auckland
837,2023-08-30,2023,August   ,8,Wellington,New Zealand,11.6,7.5,9.7,-41.3,174.78,Pacific/Auckland
838,2023-08-22,2023,August   ,8,Wellington,New Zealand,9.6,6.4,8.5,-41.3,174.78,Pacific/Auckland
839,2023-08-29,2023,August   ,8,Wellington,New Zealand,10.5,5.3,8.1,-41.3,174.78,Pacific/Auckland
840,2023-08-31,2023,August   ,8,Wellington,New Zealand,12.3,10.1,11.0,-41.3,174.78,Pacific/Auckland
841,2023-08-21,2023,August   ,8,Wellington,New Zealand,11.5,8.8,9.9,-41.3,174.78,Pacific/Auckland
842,2023-08-01,2023,August   ,8,Wellington,New Zealand,14.9,10.1,12.8,-41.3,174.78,Pacific/Auckland
843,2023-08-24,2023,August   ,8,Wellington,New Zealand,10.4,6.4,8.4,-41.3,174.78,Pacific/Auckland
844,2023-08-09,2023,August   ,8,Wellington,New Zealand,9.8,5.4,7.5,-41.3,174.78,Pacific/Auckland
845,2023-08-15,2023,August   ,8,Wellington,New Zealand,10.9,9.3,10.0,-41.3,174.78,Pacific/Auckland
846,2023-08-07,2023,August   ,8,Wellington,New Zealand,12.3,9.4,10.7,-41.3,174.78,Pacific/Auckland
847,2023-08-06,2023,August   ,8,Wellington,New Zealand,11.0,5.9,8.9,-41.3,174.78,Pacific/Auckland
848,2023-08-26,2023,August   ,8,Wellington,New Zealand,11.2,7.3,9.6,-41.3,174.78,Pacific/Auckland
849,2023-08-13,2023,August   ,8,Wellington,New Zealand,12.2,10.0,11.2,-41.3,174.78,Pacific/Auckland
850,2023-08-05,2023,August   ,8,Wellington,New Zealand,10.3,6.8,9.1,-41.3,174.78,Pacific/Auckland
851,2023-08-27,2023,August   ,8,Wellington,New Zealand,11.0,7.6,9.1,-41.3,174.78,Pacific/Auckland
852,2023-08-04,2023,August   ,8,Wellington,New Zealand,11.4,8.0,9.5,-41.3,174.78,Pacific/Auckland
853,2023-08-23,2023,August   ,8,Wellington,New Zealand,10.2,5.1,8.0,-41.3,174.78,Pacific/Auckland
854,2023-08-17,2023,August   ,8,Wellington,New Zealand,10.1,6.9,8.9,-41.3,174.78,Pacific/Auckland
855,2023-08-18,2023,August   ,8,Wellington,New Zealand,11.4,7.2,9.4,-41.3,174.78,Pacific/Auckland
856,2023-08-28,2023,August   ,8,Wellington,New Zealand,8.6,5.6,7.6,-41.3,174.78,Pacific/Auckland
857,2023-08-11,2023,August   ,8,Wellington,New Zealand,8.3,5.0,7.3,-41.3,174.78,Pacific/Auckland
858,2023-08-12,2023,August   ,8,Wellington,New Zealand,10.5,5.8,8.6,-41.3,174.78,Pacific/Auckland
859,2023-08-08,2023,August   ,8,Wellington,New Zealand,10.3,6.2,7.6,-41.3,174.78,Pacific/Auckland
860,2023-08-10,2023,August   ,8,Wellington,New Zealand,7.2,5.3,6.5,-41.3,174.78,Pacific/Auckland
861,2023-08-14,2023,August   ,8,Wellington,New Zealand,12.1,10.3,11.4,-41.3,174.78,Pacific/Auckland
862,2023-08-03,2023,August   ,8,Wellington,New Zealand,9.9,5.5,7.7,-41.3,174.78,Pacific/Auckland
863,2023-08-02,2023,August   ,8,Wellington,New Zealand,12.3,6.1,9.1,-41.3,174.78,Pacific/Auckland
864,2023-08-20,2023,August   ,8,Wellington,New Zealand,13.1,11.6,12.1,-41.3,174.78,Pacific/Auckland
865,2023-08-25,2023,August   ,8,Wellington,New Zealand,11.9,7.1,9.0,-41.3,174.78,Pacific/Auckland
866,2023-09-16,2023,September,9,Wellington,New Zealand,12.6,8.1,10.9,-41.3,174.78,Pacific/Auckland
867,2023-09-21,2023,September,9,Wellington,New Zealand,14.5,12.7,13.5,-41.3,174.78,Pacific/Auckland
868,2023-09-28,2023,September,9,Wellington,New Zealand,13.1,8.8,10.8,-41.3,174.78,Pacific/Auckland
869,2023-09-22,2023,September,9,Wellington,New Zealand,14.5,13.0,13.8,-41.3,174.78,Pacific/Auckland
870,2023-09-26,2023,September,9,Wellington,New Zealand,10.4,8.6,9.4,-41.3,174.78,Pacific/Auckland
871,2023-09-11,2023,September,9,Wellington,New Zealand,14.4,11.3,12.3,-41.3,174.78,Pacific/Auckland
872,2023-09-02,2023,September,9,Wellington,New Zealand,13.1,9.2,11.1,-41.3,174.78,Pacific/Auckland
873,2023-09-10,2023,September,9,Wellington,New Zealand,13.5,10.2,11.7,-41.3,174.78,Pacific/Auckland
874,2023-09-13,2023,September,9,Wellington,New Zealand,12.7,9.4,11.0,-41.3,174.78,Pacific/Auckland
875,2023-09-12,2023,September,9,Wellington,New Zealand,12.5,9.0,11.1,-41.3,174.78,Pacific/Auckland
876,2023-09-08,2023,September,9,Wellington,New Zealand,14.9,9.1,11.7,-41.3,174.78,Pacific/Auckland
877,2023-09-29,2023,September,9,Wellington,New Zealand,13.2,7.9,10.9,-41.3,174.78,Pacific/Auckland
878,2023-09-24,2023,September,9,Wellington,New Zealand,10.0,8.8,9.6,-41.3,174.78,Pacific/Auckland
879,2023-09-30,2023,September,9,Wellington,New Zealand,12.2,7.2,8.8,-41.3,174.78,Pacific/Auckland
880,2023-09-09,2023,September,9,Wellington,New Zealand,14.3,9.1,11.5,-41.3,174.78,Pacific/Auckland
881,2023-09-17,2023,September,9,Wellington,New Zealand,15.0,12.0,13.7,-41.3,174.78,Pacific/Auckland
882,2023-09-20,2023,September,9,Wellington,New Zealand,14.7,13.1,13.6,-41.3,174.78,Pacific/Auckland
883,2023-09-04,2023,September,9,Wellington,New Zealand,15.0,8.6,11.4,-41.3,174.78,Pacific/Auckland
884,2023-09-03,2023,September,9,Wellington,New Zealand,14.0,7.8,10.7,-41.3,174.78,Pacific/Auckland
885,2023-09-06,2023,September,9,Wellington,New Zealand,14.0,12.1,13.0,-41.3,174.78,Pacific/Auckland
886,2023-09-01,2023,September,9,Wellington,New Zealand,12.4,10.3,11.1,-41.3,174.78,Pacific/Auckland
887,2023-09-14,2023,September,9,Wellington,New Zealand,13.7,10.2,11.9,-41.3,174.78,Pacific/Auckland
888,2023-09-15,2023,September,9,Wellington,New Zealand,12.8,9.0,10.4,-41.3,174.78,Pacific/Auckland
889,2023-09-23,2023,September,9,Wellington,New Zealand,14.6,9.9,11.5,-41.3,174.78,Pacific/Auckland
890,2023-09-07,2023,September,9,Wellington,New Zealand,14.0,10.0,12.4,-41.3,174.78,Pacific/Auckland
891,2023-09-05,2023,September,9,Wellington,New Zealand,14.0,9.1,11.3,-41.3,174.78,Pacific/Auckland
892,2023-09-25,2023,September,9,Wellington,New Zealand,10.5,9.0,9.5,-41.3,174.78,Pacific/Auckland
893,2023-09-18,2023,September,9,Wellington,New Zealand,14.5,12.0,13.2,-41.3,174.78,Pacific/Auckland
894,2023-09-27,2023,September,9,Wellington,New Zealand,8.8,7.9,8.4,-41.3,174.78,Pacific/Auckland
895,2023-09-19,2023,September,9,Wellington,New Zealand,14.0,10.5,12.5,-41.3,174.78,Pacific/Auckland
896,2023-10-30,2023,October  ,10,Wellington,New Zealand,16.5,9.0,12.3,-41.3,174.78,Pacific/Auckland
897,2023-10-12,2023,October  ,10,Wellington,New Zealand,14.3,9.6,11.9,-41.3,174.78,Pacific/Auckland
898,2023-10-03,2023,October  ,10,Wellington,New Zealand,10.0,6.1,8.3,-41.3,174.78,Pacific/Auckland
899,2023-10-08,2023,October  ,10,Wellington,New Zealand,11.1,9.0,9.8,-41.3,174.78,Pacific/Auckland
900,2023-10-06,2023,October  ,10,Wellington,New Zealand,14.0,10.5,12.2,-41.3,174.78,Pacific/Auckland
901,2023-10-15,2023,October  ,10,Wellington,New Zealand,14.4,11.9,13.0,-41.3,174.78,Pacific/Auckland
902,2023-10-16,2023,October  ,10,Wellington,New Zealand,13.5,11.2,12.2,-41.3,174.78,Pacific/Auckland
903,2023-10-25,2023,October  ,10,Wellington,New Zealand,15.5,12.9,14.0,-41.3,174.78,Pacific/Auckland
904,2023-10-19,2023,October  ,10,Wellington,New Zealand,14.7,11.5,12.8,-41.3,174.78,Pacific/Auckland
905,2023-10-29,2023,October  ,10,Wellington,New Zealand,15.4,6.6,10.9,-41.3,174.78,Pacific/Auckland
906,2023-10-13,2023,October  ,10,Wellington,New Zealand,13.9,9.1,12.2,-41.3,174.78,Pacific/Auckland
907,2023-10-24,2023,October  ,10,Wellington,New Zealand,14.3,11.6,13.3,-41.3,174.78,Pacific/Auckland
908,2023-10-27,2023,October  ,10,Wellington,New Zealand,12.5,6.4,9.6,-41.3,174.78,Pacific/Auckland
909,2023-10-21,2023,October  ,10,Wellington,New Zealand,13.6,10.9,12.3,-41.3,174.78,Pacific/Auckland
910,2023-10-09,2023,October  ,10,Wellington,New Zealand,12.0,7.7,10.4,-41.3,174.78,Pacific/Auckland
911,2023-10-22,2023,October  ,10,Wellington,New Zealand,12.4,9.6,11.5,-41.3,174.78,Pacific/Auckland
912,2023-10-26,2023,October  ,10,Wellington,New Zealand,15.0,12.7,14.1,-41.3,174.78,Pacific/Auckland
913,2023-10-31,2023,October  ,10,Wellington,New Zealand,17.5,12.6,14.8,-41.3,174.78,Pacific/Auckland
914,2023-10-01,2023,October  ,10,Wellington,New Zealand,13.8,7.7,11.3,-41.3,174.78,Pacific/Auckland
915,2023-10-23,2023,October  ,10,Wellington,New Zealand,13.9,7.1,11.2,-41.3,174.78,Pacific/Auckland
916,2023-10-20,2023,October  ,10,Wellington,New Zealand,14.1,11.0,12.4,-41.3,174.78,Pacific/Auckland
917,2023-10-17,2023,October  ,10,Wellington,New Zealand,14.6,9.8,12.4,-41.3,174.78,Pacific/Auckland
918,2023-10-05,2023,October  ,10,Wellington,New Zealand,15.0,9.4,11.8,-41.3,174.78,Pacific/Auckland
919,2023-10-04,2023,October  ,10,Wellington,New Zealand,12.1,5.6,9.6,-41.3,174.78,Pacific/Auckland
920,2023-10-10,2023,October  ,10,Wellington,New Zealand,13.6,7.3,9.9,-41.3,174.78,Pacific/Auckland
921,2023-10-14,2023,October  ,10,Wellington,New Zealand,14.4,12.6,13.2,-41.3,174.78,Pacific/Auckland
922,2023-10-18,2023,October  ,10,Wellington,New Zealand,14.0,9.9,11.7,-41.3,174.78,Pacific/Auckland
923,2023-10-11,2023,October  ,10,Wellington,New Zealand,11.8,7.8,9.9,-41.3,174.78,Pacific/Auckland
924,2023-10-07,2023,October  ,10,Wellington,New Zealand,12.3,9.2,11.1,-41.3,174.78,Pacific/Auckland
925,2023-10-28,2023,October  ,10,Wellington,New Zealand,11.4,5.8,8.6,-41.3,174.78,Pacific/Auckland
926,2023-10-02,2023,October  ,10,Wellington,New Zealand,14.7,9.7,13.0,-41.3,174.78,Pacific/Auckland
927,2023-11-30,2023,November ,11,Wellington,New Zealand,15.0,10.5,12.9,-41.3,174.78,Pacific/Auckland
928,2023-11-19,2023,November ,11,Wellington,New Zealand,14.7,12.4,13.3,-41.3,174.78,Pacific/Auckland
929,2023-11-16,2023,November ,11,Wellington,New Zealand,15.6,13.3,14.3,-41.3,174.78,Pacific/Auckland
930,2023-11-08,2023,November ,11,Wellington,New Zealand,12.9,10.3,11.5,-41.3,174.78,Pacific/Auckland
931,2023-11-03,2023,November ,11,Wellington,New Zealand,14.5,12.0,12.7,-41.3,174.78,Pacific/Auckland
932,2023-11-09,2023,November ,11,Wellington,New Zealand,13.0,9.7,11.5,-41.3,174.78,Pacific/Auckland
933,2023-11-02,2023,November ,11,Wellington,New Zealand,15.8,12.6,13.9,-41.3,174.78,Pacific/Auckland
934,2023-11-07,2023,November ,11,Wellington,New Zealand,11.7,10.1,10.7,-41.3,174.78,Pacific/Auckland
935,2023-11-22,2023,November ,11,Wellington,New Zealand,18.5,12.5,15.3,-41.3,174.78,Pacific/Auckland
936,2023-11-12,2023,November ,11,Wellington,New Zealand,16.1,10.8,13.6,-41.3,174.78,Pacific/Auckland
937,2023-11-04,2023,November ,11,Wellington,New Zealand,15.4,12.6,13.8,-41.3,174.78,Pacific/Auckland
938,2023-11-28,2023,November ,11,Wellington,New Zealand,16.0,13.5,14.8,-41.3,174.78,Pacific/Auckland
939,2023-11-14,2023,November ,11,Wellington,New Zealand,15.6,13.2,14.2,-41.3,174.78,Pacific/Auckland
940,2023-11-06,2023,November ,11,Wellington,New Zealand,10.6,9.8,10.3,-41.3,174.78,Pacific/Auckland
941,2023-11-23,2023,November ,11,Wellington,New Zealand,17.1,13.0,15.4,-41.3,174.78,Pacific/Auckland
942,2023-11-13,2023,November ,11,Wellington,New Zealand,15.6,13.1,14.3,-41.3,174.78,Pacific/Auckland
943,2023-11-05,2023,November ,11,Wellington,New Zealand,14.4,10.6,12.8,-41.3,174.78,Pacific/Auckland
944,2023-11-01,2023,November ,11,Wellington,New Zealand,16.3,13.1,14.4,-41.3,174.78,Pacific/Auckland
945,2023-11-24,2023,November ,11,Wellington,New Zealand,14.6,9.5,10.9,-41.3,174.78,Pacific/Auckland
946,2023-11-10,2023,November ,11,Wellington,New Zealand,12.1,8.5,10.8,-41.3,174.78,Pacific/Auckland
947,2023-11-29,2023,November ,11,Wellington,New Zealand,12.3,10.7,11.6,-41.3,174.78,Pacific/Auckland
948,2023-11-25,2023,November ,11,Wellington,New Zealand,11.8,10.3,11.1,-41.3,174.78,Pacific/Auckland
949,2023-11-15,2023,November ,11,Wellington,New Zealand,16.5,13.6,14.6,-41.3,174.78,Pacific/Auckland
950,2023-11-27,2023,November ,11,Wellington,New Zealand,16.0,8.6,12.9,-41.3,174.78,Pacific/Auckland
951,2023-11-18,2023,November ,11,Wellington,New Zealand,15.3,10.6,12.7,-41.3,174.78,Pacific/Auckland
952,2023-11-11,2023,November ,11,Wellington,New Zealand,14.2,7.0,11.1,-41.3,174.78,Pacific/Auckland
953,2023-11-26,2023,November ,11,Wellington,New Zealand,13.4,9.2,11.6,-41.3,174.78,Pacific/Auckland
954,2023-11-20,2023,November ,11,Wellington,New Zealand,14.8,11.4,13.3,-41.3,174.78,Pacific/Auckland
955,2023-11-17,2023,November ,11,Wellington,New Zealand,15.2,11.9,13.9,-41.3,174.78,Pacific/Auckland
956,2023-11-21,2023,November ,11,Wellington,New Zealand,15.5,11.7,13.9,-41.3,174.78,Pacific/Auckland
957,2023-12-10,2023,December ,12,Wellington,New Zealand,16.5,11.5,13.7,-41.3,174.78,Pacific/Auckland
958,2023-12-22,2023,December ,12,Wellington,New Zealand,18.3,13.6,15.8,-41.3,174.78,Pacific/Auckland
959,2023-12-14,2023,December ,12,Wellington,New Zealand,16.8,12.2,14.6,-41.3,174.78,Pacific/Auckland
960,2023-12-19,2023,December ,12,Wellington,New Zealand,18.1,12.8,15.5,-41.3,174.78,Pacific/Auckland
961,2023-12-28,2023,December ,12,Wellington,New Zealand,19.6,12.3,16.0,-41.3,174.78,Pacific/Auckland
962,2023-12-03,2023,December ,12,Wellington,New Zealand,15.2,12.2,14.3,-41.3,174.78,Pacific/Auckland
963,2023-12-05,2023,December ,12,Wellington,New Zealand,15.4,11.9,13.3,-41.3,174.78,Pacific/Auckland
964,2023-12-31,2023,December ,12,Wellington,New Zealand,19.2,16.2,17.7,-41.3,174.78,Pacific/Auckland
965,2023-12-18,2023,December ,12,Wellington,New Zealand,17.3,13.5,15.1,-41.3,174.78,Pacific/Auckland
966,2023-12-06,2023,December ,12,Wellington,New Zealand,16.9,11.6,14.4,-41.3,174.78,Pacific/Auckland
967,2023-12-04,2023,December ,12,Wellington,New Zealand,12.5,11.8,12.2,-41.3,174.78,Pacific/Auckland
968,2023-12-09,2023,December ,12,Wellington,New Zealand,16.7,12.8,14.9,-41.3,174.78,Pacific/Auckland
969,2023-12-29,2023,December ,12,Wellington,New Zealand,18.3,16.4,17.6,-41.3,174.78,Pacific/Auckland
970,2023-12-13,2023,December ,12,Wellington,New Zealand,13.9,9.8,12.5,-41.3,174.78,Pacific/Auckland
971,2023-12-01,2023,December ,12,Wellington,New Zealand,13.8,10.2,12.2,-41.3,174.78,Pacific/Auckland
972,2023-12-11,2023,December ,12,Wellington,New Zealand,15.7,9.0,13.0,-41.3,174.78,Pacific/Auckland
973,2023-12-02,2023,December ,12,Wellington,New Zealand,15.8,9.6,13.4,-41.3,174.78,Pacific/Auckland
974,2023-12-15,2023,December ,12,Wellington,New Zealand,16.5,13.6,15.1,-41.3,174.78,Pacific/Auckland
975,2023-12-23,2023,December ,12,Wellington,New Zealand,17.2,14.9,15.9,-41.3,174.78,Pacific/Auckland
976,2023-12-07,2023,December ,12,Wellington,New Zealand,17.7,13.3,15.2,-41.3,174.78,Pacific/Auckland
977,2023-12-30,2023,December ,12,Wellington,New Zealand,19.1,16.2,17.7,-41.3,174.78,Pacific/Auckland
978,2023-12-08,2023,December ,12,Wellington,New Zealand,16.4,11.4,14.1,-41.3,174.78,Pacific/Auckland
979,2023-12-24,2023,December ,12,Wellington,New Zealand,17.8,16.5,17.4,-41.3,174.78,Pacific/Auckland
980,2023-12-25,2023,December ,12,Wellington,New Zealand,18.5,16.5,17.5,-41.3,174.78,Pacific/Auckland
981,2023-12-17,2023,December ,12,Wellington,New Zealand,17.1,15.2,16.0,-41.3,174.78,Pacific/Auckland
982,2023-12-21,2023,December ,12,Wellington,New Zealand,18.3,13.9,16.1,-41.3,174.78,Pacific/Auckland
983,2023-12-12,2023,December ,12,Wellington,New Zealand,15.4,10.4,13.0,-41.3,174.78,Pacific/Auckland
984,2023-12-26,2023,December ,12,Wellington,New Zealand,18.5,14.7,16.9,-41.3,174.78,Pacific/Auckland
985,2023-12-20,2023,December ,12,Wellington,New Zealand,17.5,14.5,15.7,-41.3,174.78,Pacific/Auckland
986,2023-12-16,2023,December ,12,Wellington,New Zealand,16.1,15.3,15.7,-41.3,174.78,Pacific/Auckland
987,2023-12-27,2023,December ,12,Wellington,New Zealand,16.3,13.0,14.9,-41.3,174.78,Pacific/Auckland
988,2024-01-17,2024,January  ,1,Wellington,New Zealand,20.3,13.6,17.6,-41.3,174.78,Pacific/Auckland
989,2024-01-01,2024,January  ,1,Wellington,New Zealand,16.7,12.5,14.8,-41.3,174.78,Pacific/Auckland
990,2024-01-03,2024,January  ,1,Wellington,New Zealand,17.6,14.0,15.9,-41.3,174.78,Pacific/Auckland
991,2024-01-28,2024,January  ,1,Wellington,New Zealand,18.8,15.9,17.0,-41.3,174.78,Pacific/Auckland
992,2024-01-14,2024,January  ,1,Wellington,New Zealand,19.6,17.1,18.3,-41.3,174.78,Pacific/Auckland
993,2024-01-21,2024,January  ,1,Wellington,New Zealand,21.5,18.0,19.3,-41.3,174.78,Pacific/Auckland
994,2024-01-26,2024,January  ,1,Wellington,New Zealand,18.6,12.0,15.7,-41.3,174.78,Pacific/Auckland
995,2024-01-06,2024,January  ,1,Wellington,New Zealand,14.8,11.9,13.4,-41.3,174.78,Pacific/Auckland
996,2024-01-08,2024,January  ,1,Wellington,New Zealand,19.7,14.8,17.2,-41.3,174.78,Pacific/Auckland
997,2024-01-04,2024,January  ,1,Wellington,New Zealand,17.9,15.5,16.6,-41.3,174.78,Pacific/Auckland
998,2024-01-24,2024,January  ,1,Wellington,New Zealand,16.1,12.4,13.9,-41.3,174.78,Pacific/Auckland
999,2024-01-16,2024,January  ,1,Wellington,New Zealand,20.0,13.4,16.1,-41.3,174.78,Pacific/Auckland
1000,2024-01-25,2024,January  ,1,Wellington,New Zealand,19.1,13.3,16.3,-41.3,174.78,Pacific/Auckland
1001,2024-01-20,2024,January  ,1,Wellington,New Zealand,20.2,18.9,19.4,-41.3,174.78,Pacific/Auckland
1002,2024-01-27,2024,January  ,1,Wellington,New Zealand,20.3,16.6,18.1,-41.3,174.78,Pacific/Auckland
1003,2024-01-09,2024,January  ,1,Wellington,New Zealand,19.2,15.3,17.7,-41.3,174.78,Pacific/Auckland
1004,2024-01-23,2024,January  ,1,Wellington,New Zealand,20.2,13.1,17.3,-41.3,174.78,Pacific/Auckland
1005,2024-01-07,2024,January  ,1,Wellington,New Zealand,19.4,10.8,15.5,-41.3,174.78,Pacific/Auckland
1006,2024-01-18,2024,January  ,1,Wellington,New Zealand,21.3,15.8,18.6,-41.3,174.78,Pacific/Auckland
1007,2024-01-15,2024,January  ,1,Wellington,New Zealand,18.5,13.7,16.4,-41.3,174.78,Pacific/Auckland
1008,2024-01-31,2024,January  ,1,Wellington,New Zealand,20.0,15.7,17.1,-41.3,174.78,Pacific/Auckland
1009,2024-01-29,2024,January  ,1,Wellington,New Zealand,17.1,15.5,16.4,-41.3,174.78,Pacific/Auckland
1010,2024-01-30,2024,January  ,1,Wellington,New Zealand,19.3,15.7,17.1,-41.3,174.78,Pacific/Auckland
1011,2024-01-12,2024,January  ,1,Wellington,New Zealand,20.8,16.4,18.5,-41.3,174.78,Pacific/Auckland
1012,2024-01-02,2024,January  ,1,Wellington,New Zealand,18.4,12.3,15.4,-41.3,174.78,Pacific/Auckland
1013,2024-01-10,2024,January  ,1,Wellington,New Zealand,21.2,14.4,18.1,-41.3,174.78,Pacific/Auckland
1014,2024-01-22,2024,January  ,1,Wellington,New Zealand,21.9,17.7,19.5,-41.3,174.78,Pacific/Auckland
1015,2024-01-05,2024,January  ,1,Wellington,New Zealand,17.5,13.7,15.7,-41.3,174.78,Pacific/Auckland
1016,2024-01-11,2024,January  ,1,Wellington,New Zealand,19.9,17.1,18.3,-41.3,174.78,Pacific/Auckland
1017,2024-01-19,2024,January  ,1,Wellington,New Zealand,21.0,18.0,19.5,-41.3,174.78,Pacific/Auckland
1018,2024-01-13,2024,January  ,1,Wellington,New Zealand,20.0,16.2,18.1,-41.3,174.78,Pacific/Auckland
1019,2024-02-11,2024,February ,2,Wellington,New Zealand,14.9,12.0,13.4,-41.3,174.78,Pacific/Auckland
1020,2024-02-03,2024,February ,2,Wellington,New Zealand,16.6,12.5,14.5,-41.3,174.78,Pacific/Auckland
1021,2024-02-24,2024,February ,2,Wellington,New Zealand,18.3,15.6,17.1,-41.3,174.78,Pacific/Auckland
1022,2024-02-10,2024,February ,2,Wellington,New Zealand,18.6,15.0,17.2,-41.3,174.78,Pacific/Auckland
1023,2024-02-21,2024,February ,2,Wellington,New Zealand,16.9,11.1,14.3,-41.3,174.78,Pacific/Auckland
1024,2024-02-23,2024,February ,2,Wellington,New Zealand,18.2,15.3,16.7,-41.3,174.78,Pacific/Auckland
1025,2024-02-22,2024,February ,2,Wellington,New Zealand,19.2,11.6,15.6,-41.3,174.78,Pacific/Auckland
1026,2024-02-04,2024,February ,2,Wellington,New Zealand,18.5,12.0,15.7,-41.3,174.78,Pacific/Auckland
1027,2024-02-15,2024,February ,2,Wellington,New Zealand,19.2,16.4,17.6,-41.3,174.78,Pacific/Auckland
1028,2024-02-27,2024,February ,2,Wellington,New Zealand,17.9,14.8,16.4,-41.3,174.78,Pacific/Auckland
1029,2024-02-02,2024,February ,2,Wellington,New Zealand,18.5,15.7,17.3,-41.3,174.78,Pacific/Auckland
1030,2024-02-06,2024,February ,2,Wellington,New Zealand,20.0,16.1,17.8,-41.3,174.78,Pacific/Auckland
1031,2024-02-17,2024,February ,2,Wellington,New Zealand,19.3,15.6,17.2,-41.3,174.78,Pacific/Auckland
1032,2024-02-18,2024,February ,2,Wellington,New Zealand,18.5,15.7,16.9,-41.3,174.78,Pacific/Auckland
1033,2024-02-19,2024,February ,2,Wellington,New Zealand,18.9,16.4,17.5,-41.3,174.78,Pacific/Auckland
1034,2024-02-13,2024,February ,2,Wellington,New Zealand,18.8,13.1,15.7,-41.3,174.78,Pacific/Auckland
1035,2024-02-28,2024,February ,2,Wellington,New Zealand,17.1,14.4,15.7,-41.3,174.78,Pacific/Auckland
1036,2024-02-01,2024,February ,2,Wellington,New Zealand,19.4,14.5,17.1,-41.3,174.78,Pacific/Auckland
1037,2024-02-08,2024,February ,2,Wellington,New Zealand,19.6,14.4,16.9,-41.3,174.78,Pacific/Auckland
1038,2024-02-20,2024,February ,2,Wellington,New Zealand,17.6,11.3,14.1,-41.3,174.78,Pacific/Auckland
1039,2024-02-12,2024,February ,2,Wellington,New Zealand,17.1,10.5,14.3,-41.3,174.78,Pacific/Auckland
1040,2024-02-26,2024,February ,2,Wellington,New Zealand,18.6,13.6,16.0,-41.3,174.78,Pacific/Auckland
1041,2024-02-29,2024,February ,2,Wellington,New Zealand,17.2,13.0,15.2,-41.3,174.78,Pacific/Auckland
1042,2024-02-07,2024,February ,2,Wellington,New Zealand,20.3,14.9,17.6,-41.3,174.78,Pacific/Auckland
1043,2024-02-25,2024,February ,2,Wellington,New Zealand,18.6,14.0,16.9,-41.3,174.78,Pacific/Auckland
1044,2024-02-05,2024,February ,2,Wellington,New Zealand,20.5,15.9,17.7,-41.3,174.78,Pacific/Auckland
1045,2024-02-14,2024,February ,2,Wellington,New Zealand,18.3,14.5,16.3,-41.3,174.78,Pacific/Auckland
